gss_code,gss_name,year,population,births,deaths,int_in,int_out,int_net,dom_in,dom_out,dom_net,total_change
E09000001,City of London,2011,7412.758,79,34,899.943,483.185,416.758,886.322,853.88,32.442,494.201
E09000001,City of London,2012,6594.289,56,36,714.392,1516.861,-802.47,850.128,894.461,-44.333,-826.803
E09000001,City of London,2013,5957.695,71,27,624,1152.593,-528.593,627.999,821,-193.001,-677.594
E09000001,City of London,2014,6005.972,68,33,699.832,841.554,-141.723,906.001,768,138.001,31.278
E09000001,City of London,2015,6405.347,63,33,941.17,564.796,376.374,802,809,-7,399.375
E09000001,City of London,2016,6848.75,58,42,928.499,440.096,488.403,745,808.999,-63.999,440.404
E09000001,City of London,2017,7147.601,68,38,756,550.149,205.851,856.001,792,64,299.851
E09000001,City of London,2018,8008.499,66,36,1463.468,557.569,905.898,931.001,1011,-79.999,855.9
E09000001,City of London,2019,7463.233,87.917,40.082,827.73,1116.175,-288.445,887.265,1210.239,-322.974,-563.584
E09000001,City of London,2020,7460.046,69.931,41.538,827.73,783.271,44.459,893.118,978.633,-85.514,-12.663
E09000001,City of London,2021,7486.024,65.187,42.237,827.73,773.502,54.228,896.063,955.505,-59.442,17.736
E09000001,City of London,2022,7544.201,63.016,42.782,827.73,758.749,68.982,898.597,935.887,-37.291,51.926
E09000001,City of London,2023,7607.918,62.67,43.553,827.73,755.125,72.605,901.303,936.114,-34.812,56.91
E09000001,City of London,2024,7676.472,62.712,44.526,827.73,753.916,73.815,903.52,934.242,-30.723,61.278
E09000001,City of London,2025,7746.496,62.734,45.883,827.73,752.357,75.373,906.892,936.103,-29.211,63.014
E09000001,City of London,2026,7815.376,62.936,46.575,827.73,752.53,75.2,910.492,940.133,-29.641,61.921
E09000001,City of London,2027,7883.918,63.201,48.366,827.73,754.151,73.579,915.237,942.022,-26.785,61.63
E09000001,City of London,2028,7949.832,63.496,49.223,827.73,756.101,71.629,920.974,947.844,-26.871,59.032
E09000001,City of London,2029,8015.891,63.878,50.712,827.73,758.809,68.921,926.376,949.288,-22.912,59.175
E09000001,City of London,2030,8080.557,64.271,51.708,827.73,761.021,66.71,931.647,953.14,-21.494,57.779
E09000001,City of London,2031,8143.974,64.673,53.291,827.73,763.881,63.849,937.789,956.465,-18.676,56.556
E09000001,City of London,2032,8206.898,65.139,54.246,827.73,766.289,61.441,942.972,959.227,-16.254,56.08
E09000001,City of London,2033,8268.113,65.627,55.545,827.73,768.175,59.555,948.158,963.381,-15.224,54.413
E09000001,City of London,2034,8326.225,66.135,56.964,827.73,770.303,57.427,952.65,967.916,-15.266,51.332
E09000001,City of London,2035,8382.87,66.617,57.913,827.73,771.721,56.01,957.216,972.038,-14.822,49.892
E09000001,City of London,2036,8438.247,67.15,59.152,827.73,773.535,54.195,960.836,974.43,-13.593,48.6
E09000001,City of London,2037,8491.418,67.641,60.662,827.73,774.869,52.862,964.101,977.587,-13.486,46.353
E09000001,City of London,2038,8543.017,68.053,62.199,827.73,775.559,52.171,967.123,980.385,-13.262,44.764
E09000001,City of London,2039,8591.502,68.438,63.313,827.73,776.637,51.094,969.181,983.796,-14.615,41.603
E09000001,City of London,2040,8638.95,68.706,64.019,827.73,777.362,50.369,971.131,985.644,-14.513,40.543
E09000001,City of London,2041,8685.049,68.934,64.681,827.73,777.781,49.949,973.29,988.345,-15.056,39.147
E09000001,City of London,2042,8730.086,69.09,65.07,827.73,778.568,49.162,975.698,990.783,-15.085,38.098
E09000001,City of London,2043,8774.938,69.232,65.486,827.73,779.327,48.404,977.722,991.988,-14.265,37.885
E09000001,City of London,2044,8817.872,69.306,66.224,827.73,779.89,47.841,979.578,994.555,-14.977,35.946
E09000001,City of London,2045,8858.591,69.381,66.789,827.73,780.854,46.876,981.437,997.181,-15.743,33.725
E09000001,City of London,2046,8898.322,69.391,67.32,827.73,781.076,46.655,982.899,998.853,-15.954,32.772
E09000001,City of London,2047,8936.449,69.445,67.941,827.73,781.684,46.046,984.685,1001.05,-16.365,31.185
E09000001,City of London,2048,8972.933,69.499,68.599,827.73,782.291,45.44,986.228,1003.017,-16.789,29.55
E09000001,City of London,2049,9008.115,69.539,69.091,827.73,782.98,44.75,987.765,1004.717,-16.952,28.246
E09000001,City of London,2050,9042.039,69.56,69.766,827.73,783.447,44.283,989.336,1006.392,-17.056,27.02
E09000002,Barking and Dagenham,2011,187415.955,3695,1208,3878.361,917.406,2960.955,10844.316,11485.699,-641.382,4806.573
E09000002,Barking and Dagenham,2012,189589.519,3797,1285,2561.566,2358.002,203.564,11974.661,12523.159,-548.498,2167.066
E09000002,Barking and Dagenham,2013,193447.573,3866,1235,2605.153,1144.1,1461.054,12353.999,12612.001,-258.001,3834.052
E09000002,Barking and Dagenham,2014,197681.563,3699,1190,3782.297,938.307,2843.99,12928.005,14046,-1117.996,4234.995
E09000002,Barking and Dagenham,2015,202259.334,3697,1341,4319.579,913.808,3405.771,12923.013,14099.001,-1175.987,4585.784
E09000002,Barking and Dagenham,2016,207176.796,3993,1229,4875.603,1153.141,3722.462,12687.005,14262.999,-1575.994,4910.468
E09000002,Barking and Dagenham,2017,209693.27,3894,1223,4506.857,1303.383,3203.474,13680.998,17037,-3356.002,2518.472
E09000002,Barking and Dagenham,2018,214162.276,3820,1273,7130.354,1080.348,6050.005,14257.998,18401.001,-4143.003,4454.002
E09000002,Barking and Dagenham,2019,217711.295,3757.14,1245.155,4121.677,1216.842,2904.835,13007.057,14874.858,-1867.801,3549.02
E09000002,Barking and Dagenham,2020,221128.547,3798.728,1281.571,4121.677,1227.754,2893.923,13095.007,15088.835,-1993.828,3417.252
E09000002,Barking and Dagenham,2021,224432.99,3805.737,1261.669,4121.677,1241.83,2879.847,13173.478,15292.949,-2119.471,3304.443
E09000002,Barking and Dagenham,2022,227611.444,3813.209,1253.25,4121.677,1254.195,2867.482,13242.325,15491.313,-2248.987,3178.453
E09000002,Barking and Dagenham,2023,230639.994,3835.876,1242.964,4121.677,1267.133,2854.544,13307.902,15726.808,-2418.906,3028.55
E09000002,Barking and Dagenham,2024,233524.099,3875.208,1237.379,4121.677,1283.428,2838.249,13373.861,15965.833,-2591.973,2884.105
E09000002,Barking and Dagenham,2025,236309.526,3917.099,1240.29,4121.677,1301.208,2820.469,13441.663,16153.513,-2711.851,2785.427
E09000002,Barking and Dagenham,2026,239002.187,3959.757,1242.315,4121.677,1320.088,2801.59,13515.07,16341.44,-2826.37,2692.661
E09000002,Barking and Dagenham,2027,241607.369,4003.461,1251.116,4121.677,1337.751,2783.926,13587.483,16518.571,-2931.088,2605.183
E09000002,Barking and Dagenham,2028,244158.779,4048.622,1258.202,4121.677,1353.809,2767.868,13663.629,16670.508,-3006.878,2551.41
E09000002,Barking and Dagenham,2029,246651.314,4096.691,1267.695,4121.677,1370.03,2751.647,13741.183,16829.29,-3088.108,2492.535
E09000002,Barking and Dagenham,2030,249090.349,4147.555,1278.719,4121.677,1387.122,2734.555,13819.723,16984.08,-3164.357,2439.035
E09000002,Barking and Dagenham,2031,251479.406,4199.123,1287.754,4121.677,1401.016,2720.661,13897.246,17140.218,-3242.972,2389.058
E09000002,Barking and Dagenham,2032,253835.377,4251.787,1304.235,4121.677,1414.255,2707.423,13976.894,17275.898,-3299.004,2355.971
E09000002,Barking and Dagenham,2033,256166.727,4303.828,1318.156,4121.677,1426.639,2695.038,14056.636,17405.996,-3349.361,2331.35
E09000002,Barking and Dagenham,2034,258470.963,4354.382,1336.734,4121.677,1437.393,2684.284,14134.603,17532.3,-3397.697,2304.236
E09000002,Barking and Dagenham,2035,260727.379,4402.748,1354.111,4121.677,1447.008,2674.669,14209.585,17676.475,-3466.89,2256.417
E09000002,Barking and Dagenham,2036,262946.525,4451.18,1375.818,4121.677,1456.664,2665.013,14283.835,17805.064,-3521.229,2219.145
E09000002,Barking and Dagenham,2037,265137.426,4498.204,1395.235,4121.677,1465.747,2655.93,14355.3,17923.298,-3567.999,2190.901
E09000002,Barking and Dagenham,2038,267295.423,4542.971,1414.683,4121.677,1473.905,2647.772,14425.71,18043.772,-3618.062,2157.998
E09000002,Barking and Dagenham,2039,269415.627,4584.38,1432.124,4121.677,1481.602,2640.075,14493.482,18165.61,-3672.128,2120.204
E09000002,Barking and Dagenham,2040,271496.604,4618.179,1451.439,4121.677,1488.54,2633.137,14559.924,18278.824,-3718.901,2080.976
E09000002,Barking and Dagenham,2041,273535.474,4645.51,1471.234,4121.677,1495.264,2626.413,14625.532,18387.35,-3761.818,2038.871
E09000002,Barking and Dagenham,2042,275530.128,4667.597,1490.297,4121.677,1501.515,2620.162,14687.888,18490.697,-3802.808,1994.654
E09000002,Barking and Dagenham,2043,277474.008,4684.67,1509.414,4121.677,1507.296,2614.382,14745.742,18591.5,-3845.758,1943.88
E09000002,Barking and Dagenham,2044,279356.726,4695.111,1531.123,4121.677,1512.643,2609.034,14798.959,18689.263,-3890.304,1882.718
E09000002,Barking and Dagenham,2045,281178.652,4703.547,1551.151,4121.677,1517.813,2603.864,14849.069,18783.404,-3934.335,1821.925
E09000002,Barking and Dagenham,2046,282941.8,4710.559,1572.404,4121.677,1522.353,2599.324,14896.718,18871.05,-3974.331,1763.148
E09000002,Barking and Dagenham,2047,284647.019,4716.484,1592.033,4121.677,1526.961,2594.716,14941.589,18955.537,-4013.948,1705.219
E09000002,Barking and Dagenham,2048,286292.292,4721.818,1613.401,4121.677,1531.474,2590.203,14984.099,19037.447,-4053.348,1645.272
E09000002,Barking and Dagenham,2049,287879.107,4727.165,1634.902,4121.677,1535.803,2585.874,15024.01,19115.332,-4091.323,1586.815
E09000002,Barking and Dagenham,2050,289408.625,4732.793,1655.792,4121.677,1540.346,2581.331,15062.881,19191.696,-4128.815,1529.518
E09000003,Barnet,2011,357402.696,5543,2383,8915.441,4068.746,4846.696,19944.068,21297.576,-1353.509,6653.187
E09000003,Barnet,2012,360689.839,5650,2315,6748,5984.856,763.144,20777.151,21608.48,-831.329,3266.815
E09000003,Barnet,2013,364626.818,5286,2371,6182.76,3470.781,2711.979,20663.996,22396.003,-1732.006,3894.972
E09000003,Barnet,2014,369138.857,5275,2337,7733.636,4269.597,3464.039,21984.017,23868.002,-1883.985,4518.054
E09000003,Barnet,2015,373152.768,5222,2465,8636,3992.089,4643.911,21755.027,25134.006,-3378.979,4021.932
E09000003,Barnet,2016,378486.577,5330,2394,8416.724,4276.915,4139.81,22812.023,24591.001,-1778.978,5296.831
E09000003,Barnet,2017,380922.327,5230,2429,7622,4113.25,3508.75,25028.001,28884.999,-3856.998,2452.752
E09000003,Barnet,2018,384572.132,5186,2381,7153.235,3627.429,3525.806,25364.039,28084,-2719.961,3610.844
E09000003,Barnet,2019,389249.92,5087.921,2423.798,7653.98,4217.893,3436.086,22587.917,24010.339,-1422.422,4677.788
E09000003,Barnet,2020,393753.474,5107.377,2547.457,7653.98,4244.35,3409.63,22670.827,24136.824,-1465.996,4503.554
E09000003,Barnet,2021,398043.38,5085.386,2566.443,7653.98,4273.534,3380.445,22727.259,24336.742,-1609.483,4289.905
E09000003,Barnet,2022,402124.853,5065.412,2586.372,7653.98,4295.259,3358.721,22766.649,24522.936,-1756.287,4081.474
E09000003,Barnet,2023,406061.249,5063.642,2619.739,7653.98,4310.547,3343.432,22813.356,24664.296,-1850.94,3936.396
E09000003,Barnet,2024,409863.874,5080.334,2646.312,7653.98,4324.896,3329.083,22883.755,24844.236,-1960.481,3802.625
E09000003,Barnet,2025,413568.65,5100.536,2679.047,7653.98,4345.309,3308.67,22979.25,25004.634,-2025.384,3704.776
E09000003,Barnet,2026,417201.813,5123.953,2720.69,7653.98,4361.317,3292.662,23107.361,25170.124,-2062.763,3633.162
E09000003,Barnet,2027,420756.833,5149.289,2755.873,7653.98,4385.008,3268.972,23254.026,25361.394,-2107.368,3555.02
E09000003,Barnet,2028,424276.9,5177.034,2801.566,7653.98,4409.616,3244.364,23403.736,25503.5,-2099.764,3520.068
E09000003,Barnet,2029,427746.042,5208.074,2848.922,7653.98,4436.088,3217.891,23552.354,25660.256,-2107.902,3469.141
E09000003,Barnet,2030,431168.424,5242.256,2898.321,7653.98,4461.918,3192.062,23707.696,25821.312,-2113.616,3422.382
E09000003,Barnet,2031,434568.744,5278.84,2944.39,7653.98,4487.428,3166.552,23856.317,25956.998,-2100.682,3400.32
E09000003,Barnet,2032,437971.614,5318.184,3001.178,7653.98,4511.922,3142.058,23991.503,26047.696,-2056.193,3402.871
E09000003,Barnet,2033,441327.792,5360.507,3062.86,7653.98,4534.744,3119.235,24122.801,26183.506,-2060.706,3356.177
E09000003,Barnet,2034,444629.197,5405.695,3133.81,7653.98,4556.565,3097.414,24243.397,26311.291,-2067.894,3301.405
E09000003,Barnet,2035,447861.062,5452.74,3193.022,7653.98,4576.711,3077.269,24347.125,26452.246,-2105.121,3231.865
E09000003,Barnet,2036,451032.76,5503.266,3251.605,7653.98,4596.56,3057.419,24438.089,26575.471,-2137.382,3171.698
E09000003,Barnet,2037,454137.885,5555.762,3320.629,7653.98,4613.831,3040.148,24520.093,26690.249,-2170.155,3105.125
E09000003,Barnet,2038,457209.593,5609.731,3372.542,7653.98,4630.035,3023.945,24606.812,26796.238,-2189.426,3071.708
E09000003,Barnet,2039,460242.016,5661.493,3420.971,7653.98,4643.813,3010.167,24690.894,26909.16,-2218.266,3032.423
E09000003,Barnet,2040,463237.042,5704.317,3469.187,7653.98,4656.9,2997.079,24773.455,27010.638,-2237.184,2995.026
E09000003,Barnet,2041,466207.883,5740.182,3510.887,7653.98,4669.236,2984.744,24864.916,27108.114,-2243.197,2970.841
E09000003,Barnet,2042,469147.64,5770.971,3552.245,7653.98,4682.03,2971.95,24955.034,27205.952,-2250.918,2939.757
E09000003,Barnet,2043,472040.854,5796.344,3596.959,7653.98,4693.943,2960.036,25037.265,27303.472,-2266.207,2893.214
E09000003,Barnet,2044,474872.357,5809.957,3642.03,7653.98,4705.977,2948.002,25114.724,27399.151,-2284.426,2831.503
E09000003,Barnet,2045,477630.075,5819.727,3693.518,7653.98,4717.474,2936.505,25186.876,27491.872,-2304.996,2757.718
E09000003,Barnet,2046,480315.868,5826.171,3748.804,7653.98,4728.306,2925.674,25261.706,27578.954,-2317.248,2685.793
E09000003,Barnet,2047,482924.106,5829.59,3805.251,7653.98,4738.921,2915.059,25333.406,27664.565,-2331.159,2608.238
E09000003,Barnet,2048,485449.737,5830.742,3866.202,7653.98,4749.578,2904.402,25404.189,27747.5,-2343.311,2525.631
E09000003,Barnet,2049,487896.752,5830.721,3924.537,7653.98,4760.134,2893.846,25475.723,27828.738,-2353.015,2447.015
E09000003,Barnet,2050,490262.599,5830.272,3985.167,7653.98,4770.749,2883.23,25547.991,27910.479,-2362.488,2365.847
E09000004,Bexley,2011,232606.401,3092,1842,1614.875,848.474,766.401,9985.152,9905.086,80.066,2096.466
E09000004,Bexley,2012,232866.756,3160,1893,974.532,1717.176,-742.644,11090.022,11358.153,-268.131,256.224
E09000004,Bexley,2013,235310.833,2972,1934,1098.413,556.336,542.077,11434.994,10590.001,844.993,2425.071
E09000004,Bexley,2014,238141.734,3019,1824,1222.11,864.209,357.901,12228.002,10954.999,1273.002,2825.903
E09000004,Bexley,2015,240386.293,3093,1998,1406.092,681.533,724.558,12355.033,11941.998,413.036,2232.594
E09000004,Bexley,2016,242841.23,3098,2015,1553.128,930.19,622.937,12496.019,11765.001,731.018,2436.956
E09000004,Bexley,2017,243720.462,3096,2044,1326.987,880.756,446.232,13393.005,14008.001,-614.996,883.236
E09000004,Bexley,2018,243831.429,3109,2125,1316,1507.033,-191.033,13688.029,14387,-698.971,93.996
E09000004,Bexley,2019,245654.841,3162.041,2193.164,1335.214,897.648,437.566,12180.809,11763.839,416.969,1823.412
E09000004,Bexley,2020,247444.139,3189.426,2250.468,1335.214,906.434,428.78,12243.847,11822.287,421.56,1789.298
E09000004,Bexley,2021,249243.701,3181.836,2222.931,1335.214,915.774,419.44,12288.308,11867.09,421.218,1799.563
E09000004,Bexley,2022,251044.707,3166.885,2195.169,1335.214,921.362,413.851,12330.69,11915.252,415.438,1801.006
E09000004,Bexley,2023,252866.102,3158.114,2180.904,1335.214,921.434,413.78,12372.353,11941.948,430.405,1821.395
E09000004,Bexley,2024,254708.445,3157.478,2168.012,1335.214,923.263,411.951,12422.787,11981.86,440.927,1842.343
E09000004,Bexley,2025,256555.309,3156.35,2165.28,1335.214,924.541,410.673,12482.767,12037.647,445.12,1846.863
E09000004,Bexley,2026,258385.584,3155.573,2169.092,1335.214,924.431,410.782,12551.082,12118.07,433.012,1830.276
E09000004,Bexley,2027,260176.5,3156.562,2175.846,1335.214,926.619,408.595,12624.176,12222.571,401.605,1790.915
E09000004,Bexley,2028,261990.534,3160.237,2185.476,1335.214,930.635,404.578,12700.162,12265.467,434.695,1814.034
E09000004,Bexley,2029,263801.393,3167.889,2198.571,1335.214,935.326,399.887,12779.274,12337.62,441.653,1810.859
E09000004,Bexley,2030,265601.483,3180.44,2210.507,1335.214,939.734,395.479,12855.358,12420.68,434.678,1800.091
E09000004,Bexley,2031,267426.884,3197.358,2221.144,1335.214,944.958,390.255,12931.358,12472.426,458.932,1825.401
E09000004,Bexley,2032,269273.457,3219.008,2237.381,1335.214,950.527,384.687,13004.595,12524.337,480.259,1846.573
E09000004,Bexley,2033,271128.825,3245.922,2259.628,1335.214,955.376,379.838,13076.861,12587.625,489.237,1855.368
E09000004,Bexley,2034,272984.059,3276.212,2281.049,1335.214,959.475,375.739,13145.323,12660.991,484.332,1855.234
E09000004,Bexley,2035,274846.356,3309.74,2302.793,1335.214,963.391,371.822,13209.584,12726.056,483.527,1862.297
E09000004,Bexley,2036,276708.411,3346.36,2325.5,1335.214,967.736,367.477,13269.742,12796.025,473.718,1862.055
E09000004,Bexley,2037,278548.438,3385.511,2361.164,1335.214,972.555,362.659,13330.292,12877.271,453.021,1840.026
E09000004,Bexley,2038,280385.177,3425.659,2379.521,1335.214,977.484,357.729,13391.455,12958.582,432.873,1836.739
E09000004,Bexley,2039,282224.022,3464.286,2393.891,1335.214,982.716,352.497,13453.086,13037.133,415.953,1838.845
E09000004,Bexley,2040,284071.198,3496.984,2403.907,1335.214,987.836,347.378,13514.576,13107.856,406.72,1847.176
E09000004,Bexley,2041,285918.713,3523.891,2421.387,1335.214,993.122,342.091,13579.355,13176.437,402.919,1847.514
E09000004,Bexley,2042,287760.683,3545.878,2439.276,1335.214,998.39,336.823,13642.423,13243.876,398.546,1841.971
E09000004,Bexley,2043,289588.136,3563.255,2458.248,1335.214,1003.611,331.603,13701.277,13310.434,390.843,1827.453
E09000004,Bexley,2044,291387.446,3573.413,2482.242,1335.214,1008.608,326.606,13756.991,13375.459,381.533,1799.31
E09000004,Bexley,2045,293150.218,3581.042,2510.966,1335.214,1013.535,321.679,13809.463,13438.446,371.017,1762.771
E09000004,Bexley,2046,294874.098,3586.543,2542.017,1335.214,1018.286,316.927,13861.1,13498.674,362.426,1723.88
E09000004,Bexley,2047,296555.315,3590.417,2576.075,1335.214,1022.818,312.396,13911.46,13556.981,354.479,1681.218
E09000004,Bexley,2048,298191.878,3593.222,2610.886,1335.214,1027.074,308.14,13959.494,13613.407,346.087,1636.562
E09000004,Bexley,2049,299781.042,3595.468,2646.432,1335.214,1031.262,303.952,14005.002,13668.826,336.176,1589.165
E09000004,Bexley,2050,301327.515,3597.559,2679.463,1335.214,1035.206,300.007,14050.639,13722.27,328.37,1546.473
E09000005,Brent,2011,312148.998,5362,1515,9356.828,3733.831,5622.998,16854.548,21204.586,-4350.039,5119.959
E09000005,Brent,2012,315213.701,5312,1556,8910.938,5397.235,3513.703,17621.387,21810.412,-4189.025,3080.678
E09000005,Brent,2013,318447.696,5170,1689,9184.458,4539.463,4644.995,17319.003,22241,-4921.997,3203.999
E09000005,Brent,2014,321348.534,5160,1466,11519.653,5393.815,6125.837,17392.992,24324.998,-6932.006,2887.831
E09000005,Brent,2015,324465.876,5157,1785,11980.249,4476.906,7503.343,17595.012,25334.001,-7738.989,3136.354
E09000005,Brent,2016,325765.19,5236,1712,11598,5882.686,5715.314,18066.014,26022.001,-7955.987,1283.327
E09000005,Brent,2017,328332.603,5161,1706,10932.11,5019.697,5912.413,22152.01,28954.005,-6801.995,2565.418
E09000005,Brent,2018,330419.984,4894,1793,9746.03,3992.648,5753.381,23410.027,30206.998,-6796.971,2057.41
E09000005,Brent,2019,333440.457,4805.939,1884.747,10373.727,4641.102,5732.624,18797.252,24430.595,-5633.343,3020.473
E09000005,Brent,2020,336301.187,4828.487,1971.419,10373.727,4678.291,5695.436,18855.052,24546.825,-5691.774,2860.73
E09000005,Brent,2021,339047.567,4812.187,1987.919,10373.727,4708.946,5664.781,18897.969,24640.638,-5742.669,2746.379
E09000005,Brent,2022,341651.736,4798.389,2006.183,10373.727,4732.133,5641.594,18932.962,24762.592,-5829.63,2604.17
E09000005,Brent,2023,344131.143,4804.418,2024.827,10373.727,4754.359,5619.368,18978.086,24897.637,-5919.551,2479.407
E09000005,Brent,2024,346517.876,4830.4,2044.897,10373.727,4774.747,5598.98,19027.144,25024.895,-5997.75,2386.733
E09000005,Brent,2025,348836.442,4859.208,2070.525,10373.727,4797.152,5576.575,19099.056,25145.748,-6046.693,2318.565
E09000005,Brent,2026,351098.465,4890.784,2091.375,10373.727,4819.684,5554.043,19185.525,25276.953,-6091.428,2262.024
E09000005,Brent,2027,353332.433,4922.825,2118.743,10373.727,4844.364,5529.363,19283.883,25383.36,-6099.477,2233.968
E09000005,Brent,2028,355553.194,4955.975,2141.532,10373.727,4869.748,5503.978,19386.51,25484.17,-6097.66,2220.761
E09000005,Brent,2029,357764.494,4992.477,2166.311,10373.727,4894.436,5479.291,19496.142,25590.299,-6094.156,2211.3
E09000005,Brent,2030,359962.196,5031.567,2194.223,10373.727,4920.46,5453.267,19609.599,25702.507,-6092.909,2197.702
E09000005,Brent,2031,362158.945,5072.877,2214.962,10373.727,4943.719,5430.007,19722.465,25813.638,-6091.173,2196.749
E09000005,Brent,2032,364350.526,5115.737,2247.514,10373.727,4967.022,5406.704,19824.785,25908.133,-6083.347,2191.581
E09000005,Brent,2033,366509.526,5159.63,2280.865,10373.727,4988.939,5384.788,19920.574,26025.127,-6104.553,2159
E09000005,Brent,2034,368642.119,5203.882,2314.06,10373.727,5009.045,5364.682,20013.994,26135.905,-6121.911,2132.593
E09000005,Brent,2035,370731.63,5246.989,2350.131,10373.727,5025.987,5347.74,20096.02,26251.108,-6155.087,2089.51
E09000005,Brent,2036,372774.399,5291.4,2384.042,10373.727,5042.705,5331.022,20167.266,26362.877,-6195.61,2042.769
E09000005,Brent,2037,374779.188,5335.599,2421.91,10373.727,5056.193,5317.533,20229.556,26455.988,-6226.432,2004.79
E09000005,Brent,2038,376752.786,5379.032,2458.009,10373.727,5067.05,5306.676,20294.767,26548.869,-6254.102,1973.598
E09000005,Brent,2039,378691.287,5419.122,2490.569,10373.727,5076.044,5297.682,20355.253,26642.987,-6287.734,1938.501
E09000005,Brent,2040,380582.531,5450.76,2526.808,10373.727,5083.455,5290.272,20410.319,26733.298,-6322.979,1891.244
E09000005,Brent,2041,382431.976,5476,2556.839,10373.727,5090.676,5283.051,20466.471,26819.237,-6352.766,1849.446
E09000005,Brent,2042,384237.899,5496.228,2587.519,10373.727,5097.669,5276.057,20521.09,26899.934,-6378.843,1805.923
E09000005,Brent,2043,385992.682,5511.574,2619.551,10373.727,5104.758,5268.968,20572.428,26978.636,-6406.209,1754.783
E09000005,Brent,2044,387689.756,5518.82,2650.706,10373.727,5111.91,5261.816,20621.027,27053.883,-6432.855,1697.075
E09000005,Brent,2045,389326.248,5524.155,2682.313,10373.727,5118.76,5254.967,20665.482,27125.798,-6460.316,1636.492
E09000005,Brent,2046,390900.436,5527.863,2715.64,10373.727,5126.537,5247.19,20708.694,27193.919,-6485.225,1574.188
E09000005,Brent,2047,392419.078,5530.044,2744.884,10373.727,5134.16,5239.567,20751.534,27257.619,-6506.085,1518.642
E09000005,Brent,2048,393878.407,5531.383,2777.596,10373.727,5142.027,5231.7,20794.019,27320.176,-6526.157,1459.33
E09000005,Brent,2049,395282.199,5532.678,2807.652,10373.727,5150.337,5223.389,20837.371,27381.995,-6544.624,1403.791
E09000005,Brent,2050,396634.667,5534.065,2835.877,10373.727,5158.653,5215.073,20881.075,27441.867,-6560.792,1352.469
E09000006,Bromley,2011,310376.019,4135,2509,2117.118,1428.099,689.019,14844.48,14290.88,553.6,2868.619
E09000006,Bromley,2012,312025.087,4139,2593,1446,2808.932,-1362.932,16692.213,15225.155,1467.058,1650.125
E09000006,Bromley,2013,315861.297,3981,2547,1629.816,1319.606,310.21,17033.988,14987.998,2045.989,3790.199
E09000006,Bromley,2014,318667.811,4002,2516,1733.298,1576.784,156.513,18140,16970.999,1169,2811.514
E09000006,Bromley,2015,321638.578,4098,2653,1815,1631.233,183.767,18177.025,16835.001,1342.024,2970.79
E09000006,Bromley,2016,323348.96,4251,2552,1961.234,1527.852,433.382,17371.022,17826.997,-455.975,1676.407
E09000006,Bromley,2017,324629.182,4242,2665,1642.597,1600.375,42.222,18725.996,19061.003,-335.007,1284.215
E09000006,Bromley,2018,325315.125,4146,2708,1823.694,1942.75,-119.057,18616.026,19276.001,-659.975,658.968
E09000006,Bromley,2019,328063.08,4071.684,2720.558,1778.076,1605.319,172.756,17589.584,16365.511,1224.073,2747.955
E09000006,Bromley,2020,330730.186,4106.058,2817.805,1778.076,1610.69,167.385,17661.211,16449.744,1211.467,2667.105
E09000006,Bromley,2021,333386.37,4103.217,2802.134,1778.076,1620.651,157.425,17710.025,16512.35,1197.675,2656.184
E09000006,Bromley,2022,335947.834,4095.6,2795.284,1778.076,1626.996,151.08,17742.562,16632.494,1110.068,2561.464
E09000006,Bromley,2023,338461.75,4095.93,2788.979,1778.076,1630.783,147.293,17784.401,16724.729,1059.672,2513.915
E09000006,Bromley,2024,340970.824,4105.779,2780.744,1778.076,1633.768,144.308,17832.539,16792.807,1039.732,2509.075
E09000006,Bromley,2025,343456.65,4114.945,2784.305,1778.076,1638.047,140.029,17900.626,16885.469,1015.157,2485.825
E09000006,Bromley,2026,345918.837,4124.283,2795.241,1778.076,1641.585,136.49,17983.917,16987.261,996.656,2462.188
E09000006,Bromley,2027,348356.364,4134.262,2812.28,1778.076,1647.273,130.803,18075.724,17090.983,984.741,2437.527
E09000006,Bromley,2028,350781.537,4145.378,2835.963,1778.076,1654.84,123.236,18176.058,17183.535,992.522,2425.173
E09000006,Bromley,2029,353178.849,4159.86,2856.293,1778.076,1663.332,114.744,18280.138,17301.136,979.002,2397.313
E09000006,Bromley,2030,355553.367,4178.889,2880.544,1778.076,1671.394,106.682,18381.903,17412.412,969.491,2374.518
E09000006,Bromley,2031,357942.153,4200.708,2905.623,1778.076,1680.285,97.791,18479.697,17483.787,995.91,2388.786
E09000006,Bromley,2032,360355.05,4226.278,2939.35,1778.076,1688.566,89.51,18581.338,17544.879,1036.459,2412.897
E09000006,Bromley,2033,362749.631,4256.21,2982.831,1778.076,1696.637,81.439,18680.584,17640.821,1039.763,2394.581
E09000006,Bromley,2034,365118.734,4290.888,3022.79,1778.076,1704.669,73.406,18770.206,17742.608,1027.599,2369.103
E09000006,Bromley,2035,367457.825,4329.584,3054.743,1778.076,1712.429,65.647,18848.49,17849.887,998.604,2339.091
E09000006,Bromley,2036,369781.918,4373.056,3088.634,1778.076,1720.685,57.391,18924.796,17942.516,982.28,2324.093
E09000006,Bromley,2037,372078.747,4420.26,3140.013,1778.076,1728.825,49.25,19004.012,18036.681,967.331,2296.829
E09000006,Bromley,2038,374380.889,4470.197,3164.115,1778.076,1737.069,41.007,19081.577,18126.525,955.052,2302.141
